Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Size,Genres,Original Release Date
Avalancha,,,0.99,,Andre Marquardt,4+,23225344.0,"Games, Strategy, Board, Entertainment",13/08/2015
Bid Wars: Storage Auctions,4.5,51911.0,0.0,"2.99, 1.99, 4.99, 9.99, 4.99, 1.99, 4.99, 4.99, 19.99, 4.99",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,12+,165534720.0,"Games, Entertainment, Strategy, Casino",5/11/2015
DeadDots,5.0,18.0,0.0,"49.99, 19.99",DEFCON GAMES LLC,9+,186218496.0,"Games, Entertainment, Casual, Strategy",10/11/2017
Zig Zag Master - ZigZag Your Way Out,,,0.0,2.99,Haziel Joy Lorenzo,4+,76288000.0,"Games, Strategy, Entertainment, Family",6/08/2015
Neon Bouncing Ball,,,0.0,,App Advisory,4+,80011264.0,"Games, Puzzle, Strategy, Lifestyle",4/08/2015
Farm Mania 3: Hot Vacation,4.0,98.0,0.0,3.99,Qumaron,4+,217320448.0,"Games, Strategy, Simulation",7/12/2015
Alliance Wars: World Domination,5.0,203.0,0.0,"4.99, 9.99, 19.99, 4.99, 99.99, 49.99, 19.99, 4.99, 99.99, 13.99",Mindstorm Studios,12+,522626048.0,"Games, Strategy, Entertainment, Action",1/08/2015
Crocodile River - Jungle Attack Crossing,,,0.0,,Superpea LTD.,9+,79855616.0,"Games, Strategy, Action",4/08/2015
Bubble Shooter Up,4.0,100.0,0.0,,iStudio Inc.,4+,74548224.0,"Games, Entertainment, Puzzle, Strategy",9/08/2015
Puzzle Siege,,,0.0,1.99,Sanghoon Jeon,9+,118541312.0,"Games, Puzzle, Strategy",15/12/2015
Hootsie Park,5.0,15.0,0.0,,Christopher Brown,4+,44247040.0,"Games, Family, Strategy, Entertainment",26/09/2015
Dominoes PlayDrift,2.5,63.0,0.0,1.99,Carl Hopf,12+,16903168.0,"Games, Strategy, Board",18/08/2015
Iron Ball Tilt Maze Puzzle,,,0.0,2.99,"NetSummit Enterprises, Inc.",4+,28508160.0,"Games, Strategy, Casual",15/08/2015
E7 Lightup - Brain Puzzle,,,0.0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.99",E7 Mobile,4+,22520832.0,"Games, Puzzle, Strategy",17/11/2015
E7 Loopy - Brain Puzzle,,,0.0,"0.99, 0.99, 1.99, 1.99, 0.99, 0.99, 0.99, 0.99, 1.99, 0.99",E7 Mobile,4+,21155840.0,"Games, Strategy, Puzzle",21/11/2015
Geometry Clash aim the moving target and fire with one tap,,,0.0,0.99,Jianying Jia,4+,10649600.0,"Games, Strategy, Sports, Entertainment",15/08/2015
Sword & Fire - Zombie Defence,,,0.0,,Dasheng Qi,12+,32129024.0,"Games, Strategy, Action",5/08/2015
WAR 2 - Kingdom Revenge,,,0.0,"0.99, 4.99, 49.99",Gamemiracle Company Ltd,9+,330498048.0,"Games, Entertainment, Casual, Strategy",23/04/2016
Circular Dot - Avoid the red dots,,,0.0,,App Advisory,4+,63527936.0,"Games, Lifestyle, Puzzle, Strategy",5/08/2015
Donut Chef - ice cream restaurant simulation game,,,0.0,"1.99, 4.99, 7.99, 3.99, 5.99",YI FEI,4+,37507072.0,"Games, Strategy, Action",12/08/2015
PRiMATEYS,4.5,14.0,0.99,2.99,Andrew Payne,12+,67991552.0,"Games, Entertainment, Simulation, Strategy",13/11/2015
Cartoon Tower - Free Game For Endless Adventure,,,0.0,,Binex Solutions,4+,25698304.0,"Games, Entertainment, Casual, Strategy",15/08/2015
Punch Club,4.0,609.0,4.99,,tinyBuild LLC,12+,339950592.0,"Games, Sports, Strategy",13/01/2016
Dictator 2,4.0,3158.0,0.0,"4.99, 0.99, 1.99, 4.99, 3.99, 1.99, 9.99, 3.99, 49.99, 0.99, 99.99",Dmitrii Kuzmenko,12+,259408896.0,"Games, Strategy, Card",14/03/2016
Dictator 2: Evolution,4.5,189.0,0.99,"4.99, 4.99, 1.99, 1.99, 3.99, 9.99, 3.99, 1.99, 49.99, 99.99",Dmitrii Kuzmenko,12+,259339264.0,"Games, Card, Strategy",14/03/2016
4096 - just another number game,,,0.0,,ya zhou wang,4+,21110784.0,"Games, Entertainment, Puzzle, Strategy",13/08/2015
Rugby Manager : Be a manager,4.5,233.0,0.0,"9.99, 4.99, 19.99, 99.99, 49.99",Sweet Nitro SL,4+,112000000.0,"Games, Strategy, Sports, Sports",8/08/2015
Dark Worlds - Age of Wars HD,,,0.99,,Alessandro Benedettini,4+,105034752.0,"Games, Strategy, Role Playing, Entertainment",10/08/2015
Bl1NK,5.0,5.0,0.0,"0.99, 1.99, 2.99, 3.99, 9.99",Joshua Paulsen,4+,61639680.0,"Games, Casual, Strategy",15/07/2017
AOTC,,,0.0,,Joshua Paulsen,4+,14145536.0,"Games, Strategy, Casual",23/01/2016
Meow Adventure,5.0,14.0,0.0,,Kitty Shen,4+,83763200.0,"Games, Strategy, Entertainment, Puzzle",17/08/2015
Amazing Bird,,,0.0,,banuchander janarthn,4+,72444928.0,"Games, Puzzle, Entertainment, Strategy",12/10/2015
Hidden Objects A Neighborhood Watch,,,0.0,2.99,mahesh aghera,4+,25870336.0,"Games, Strategy, Puzzle",7/08/2015
Hidden Objects Of My Neighbour Vampire,,,0.0,2.99,sumit aghera,4+,25178112.0,"Games, Puzzle, Strategy",7/08/2015
Color Hit: destroy the blocks,4.5,8.0,0.0,,Gaetano La Delfa,4+,5095424.0,"Games, Entertainment, Strategy, Casual",14/08/2015
HexSaw - Shadows,,,1.99,,GabySoft,4+,24481792.0,"Games, Entertainment, Puzzle, Strategy",19/08/2015
4our Boxes Tower,,,0.0,,Melissa Wong Lai Yin,4+,28943360.0,"Games, Strategy, Entertainment, Puzzle",10/08/2015
Hidden Objects Carnival & Fair Circus Object Time,4.5,68.0,0.0,1.99,Detention Apps,4+,90991616.0,"Games, Strategy, Puzzle, Education",4/08/2015
Toy Wars Gold Edition: The Story of Army Heroes,5.0,5.0,0.99,,Mother Gaia Studio,12+,135991296.0,"Games, Puzzle, Strategy",13/08/2015
Color Tones,,,0.0,,imisshtml,4+,32661504.0,"Games, Strategy, Puzzle",18/08/2015
Pixel Driller,,,0.0,"4.99, 1.99, 4.99",jiao zheng,9+,125660160.0,"Games, Strategy, Entertainment, Trivia",15/08/2015
Kids vs Zombies,4.5,10.0,0.0,"0.99, 0.99, 2.99, 4.99",Donut Lab Inc.,9+,51367936.0,"Games, Strategy",13/08/2015
War,2.5,44.0,0.0,"1.99, 0.99, 2.99, 1.99, 3.99, 8.99, 4.99",Grow,4+,219944960.0,"Games, Strategy, Board",1/10/2015
Shadow Night-mare Jet-Pack Kid Dream Escape,,,0.0,"21.99, 4.99",Maple Lowell,4+,21393408.0,"Games, Puzzle, Strategy, Entertainment",4/09/2015
Yugipedia: Yugioh Deck Builder,5.0,1316.0,0.0,2.99,Logick LLC,9+,108060672.0,"Games, Entertainment, Card, Strategy",29/08/2015
Vigilante 3,4.0,14.0,0.0,"0.99, 19.99, 1.99, 8.99, 4.99, 16.99, 37.99, 49.99",Divisive Media,17+,165198848.0,"Games, Strategy, Entertainment, Role Playing",19/11/2015
Airport Ops - Chaos Management,,,0.0,"7.99, 0.99, 4.99, 32.99, 79.99",kudzai maziva,4+,58252288.0,"Games, Simulation, Entertainment, Strategy",12/11/2015
Pirates Vs The Deep,,,0.0,"7.99, 4.99, 1.99",55pixels Limited,9+,359355392.0,"Games, Strategy, Action",17/11/2015
Survive! See how long you can last!,,,0.0,,Maria ferreira,9+,32468992.0,"Games, Action, Strategy",11/08/2015
Survive! See how long you can last!,,,0.0,,Maria ferreira,9+,32468992.0,"Games, Action, Strategy",11/08/2015
BINGO (Europe Tour),,,0.0,"0.99, 1.99, 2.99, 3.99, 4.99, 2.99, 2.99",iGo Games,12+,123342848.0,"Games, Strategy, Entertainment, Card",25/08/2015
Magic Rush: Heroes,4.5,3710.0,0.0,"4.99, 99.99, 19.99, 4.99, 0.99, 9.99, 4.99, 2.99, 49.99, 4.99",ELEX Wireless,12+,168401920.0,"Games, Role Playing, Strategy, Entertainment",3/12/2015
"MY NEIGHBOR, LUCIFER",3.5,12.0,0.0,0.99,Team Dyquem,4+,34274304.0,"Games, Strategy, Role Playing, Music",29/10/2015
Monster Shooting - Fight The Bubble Squad And Become Dash Legends,,,0.0,,Bram Smit,4+,57204736.0,"Games, Entertainment, Family, Strategy",13/08/2015
Zombie Hazard,,,0.0,"0.99, 6.99, 19.99, 49.99, 99.99",7QUARK LTD.,12+,132353024.0,"Games, Action, Entertainment, Strategy",1/09/2015
2048+ -12\u79cd\u6700\u6f6e\u7684\u73a9\u6cd5\uff0c\u65e0\u9650\u6a21\u5f0f\u3001\u81ea\u52a8\u5b58\u6863\u3001\u53ef\u6094\u68cb\uff0c\u7b49\u4f60\u6765\u6218\uff01,,,0.0,2.99,Yongteng Yuan,4+,19868672.0,"Games, Entertainment, Puzzle, Strategy",12/08/2015
Tactigol,,,0.0,,"Zacoprin, S.L.",12+,17002496.0,"Games, Sports, Sports, Strategy",19/08/2015
3 Dots - Ultimate Puzzle Game,,,0.0,0.99,Dharmendra Patel,4+,14147584.0,"Games, Strategy, Puzzle, Entertainment",17/08/2015
Paper Soccer X - Multiplayer Online Game,,,0.99,,Mobo Studio,4+,23205888.0,"Games, Strategy, Board, Entertainment",24/06/2016
"""Euclid's game""",,,0.0,,"CrosmYn Coders, LLC",4+,37781504.0,"Games, Strategy, Entertainment",10/10/2015
Scruples - The Game,2.5,7.0,0.0,"9.99, 2.99, 2.99, 2.99, 2.99",High Game Enterprises Inc.,17+,31680512.0,"Games, Strategy, Social Networking, Board",28/01/2016
Villains Corp. | The Secret Villainy Laboratory,4.5,139.0,0.0,"1.99, 0.99, 1.99, 9.99, 4.99, 4.99, 2.99, 29.99, 14.99",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,4+,83741696.0,"Games, Entertainment, Family, Strategy",8/10/2015
Memoreon Free,,,0.0,,Firefell Oy,4+,66561024.0,"Games, Strategy, Puzzle",22/01/2016
Space Erase,5.0,12.0,0.0,"0.99, 4.99, 1.99","Appco, LLC (WI)",4+,30751744.0,"Games, Strategy, Entertainment, Puzzle",4/10/2015
Lock Thief,,,0.99,,Ed Wist,4+,208118784.0,"Entertainment, Puzzle, Games, Strategy",26/04/2016
War Strategy,3.5,17.0,0.0,"3.99, 1.99",Widow Games,9+,268681216.0,"Games, Strategy, Board",10/11/2015
RC Tank Battle-Ground War-fare,,,0.0,"4.99, 4.99, 28.99, 18.99, 8.99",Chris Goinks,12+,50581504.0,"Games, Strategy, Entertainment, Casual",5/09/2015
Hidden Objects Desserts & Candy Cupcake Object Pic,4.5,59.0,0.0,1.99,Detention Apps,4+,95235072.0,"Games, Puzzle, Education, Strategy",8/08/2015
Laser Defense Basic,,,0.0,,Justin Foster,12+,14072832.0,"Games, Strategy",6/06/2016
Laser Defense Basic,,,0.0,,Justin Foster,12+,14072832.0,"Games, Strategy",6/06/2016
Sea Dragon Shark Attack -  Dragonfire Force Vs Bullhead,4.0,80.0,0.0,,danit tuval,9+,90071040.0,"Games, Action, Strategy, Entertainment",20/08/2015
Amazing Brick Friends 3D,,,0.0,"0.99, 0.99, 0.0, 0.99, 0.99",Global E-Marketing Solutions,4+,27041792.0,"Games, Casual, Lifestyle, Strategy",24/08/2015
Galaxy Invaders HD - Multiplayer Space War Strategy,,,0.0,0.99,FAD Games LLC,9+,74186752.0,"Games, Entertainment, Strategy, Simulation",24/08/2015
Hidden Objects:The Purple Sunset,,,0.0,2.99,mahesh aghera,4+,25784320.0,"Games, Puzzle, Strategy",18/08/2015
Guide for Clash of Clans 2015,2.5,5.0,0.0,,Chetan Kotecha,4+,10891264.0,"Games, Action, Reference, Strategy",25/09/2015
Zirkel Flug - \xdcberleben In Der Umlaufbahn,,,0.99,,WebLantis,4+,27095040.0,"Games, Casual, Strategy, Entertainment",11/08/2015
Recollect the Game,,,0.0,,University of California Riverside,4+,522730496.0,"Games, Strategy, Health & Fitness",7/06/2016
Paint Drop: A Splash of Color,4.5,14.0,0.0,0.99,Jordan Overmyer,4+,48261120.0,"Games, Action, Strategy",27/09/2015
Domino Dancing - The Challenge of Dominoes,,,0.0,0.99,Lauro Sousa,4+,19443712.0,"Games, Strategy, Entertainment, Action",21/08/2015
CRUNCH CAKE SPLASH BASH,,,0.0,,The Fly League LLC,4+,21174272.0,"Games, Strategy, Casual, Entertainment",15/08/2015
Moon Tower Attack\u2013 TD War Game,,,0.0,,GameTorque,9+,375051264.0,"Games, Entertainment, Strategy, Action",15/09/2015
Swift Quizz,,,0.0,,Gary Wheal,12+,43552768.0,"Games, Strategy, Trivia",19/10/2015
Save The Nut,,,0.0,"0.99, 0.99",Swan Soft,4+,21356544.0,"Games, Strategy, Entertainment, Casual",24/09/2015
+ Sudoku +,,,0.0,,"Hi Rawr Studios, Corp.",4+,32203776.0,"Games, Puzzle, Strategy, Lifestyle",12/09/2015
Building Planner for Clash of Clans Free,,,0.0,,Ryan Tensmeyer,4+,29306880.0,"Games, Utilities, Strategy, Simulation",15/08/2015
Defense by Heroes of Legend,5.0,20.0,0.0,"15.99, 2.99, 1.99, 7.99",Minh Nguyen,9+,94307328.0,"Games, Adventure, Entertainment, Strategy",12/01/2016
Arcane Quest Adventures,3.5,22.0,0.0,"2.99, 2.99, 0.99, 1.99, 1.99, 1.99",Marco Pravato,9+,103767040.0,"Games, Role Playing, Strategy",5/09/2015
Block Destroyers,,,0.0,"0.99, 1.99, 0.99",Atomic Nitro,4+,232891392.0,"Games, Strategy, Entertainment, Casual",30/01/2016
Intercept It shoot the incoming geometries along rhythms and beats,,,0.0,0.99,Jianying Jia,4+,10690560.0,"Games, Music, Strategy, Music",21/08/2015
"""Modern Campaigns - Fulda Gap '85""",,,2.99,,John Tiller,9+,43688960.0,"Games, Strategy",15/08/2015
Add Up Fast - Multiplication,4.0,76.0,0.0,"1.99, 1.99, 0.99",Arch Square,4+,12113920.0,"Entertainment, Strategy, Games, Puzzle",22/08/2015
Conquest,2.5,31.0,0.0,,Sukhbir Kaur,4+,30419968.0,"Games, Strategy",18/08/2015
Planting Planet Pin - Fun Archery Arrow Bush Swinging Games & Be Present,3.5,7.0,0.0,1.99,Teerawut Sanprom,4+,22876160.0,"Games, Strategy, Puzzle",13/10/2015
Crash Balls: Match 3 Mania,,,0.0,0.99,Matias Ini,4+,39059456.0,"Games, Entertainment, Strategy, Action",10/10/2015
Cooking Craze- Restaurant Game,4.5,199173.0,0.0,"0.99, 4.99, 9.99, 12.99, 6.99, 1.99, 24.99, 1.99, 34.99, 9.99","Big Fish Games, Inc",4+,241390592.0,"Games, Entertainment, Casual, Strategy",26/06/2017
Dr. Bubble,,,0.0,,Musa CANDIR,4+,105136128.0,"Games, Puzzle, Strategy",16/10/2015
Bloated Bob,5.0,8.0,0.0,,Slqr,9+,82229248.0,"Games, Entertainment, Casual, Strategy",12/10/2015
Dragon Ridire Chess,,,0.0,0.99,"Wulveagfin Games, LLC",9+,327597056.0,"Games, Strategy, Board",4/10/2015
"""Monster's Donut""",,,0.0,,Huan Tang,4+,34938880.0,"Games, Strategy, Puzzle",26/08/2015
Clean Life Counter,,,0.0,,Christian Otkjaer,4+,22094848.0,"Games, Utilities, Strategy, Card",18/08/2015
Kick Off Challenge,,,0.0,"3.99, 12.99, 1.99, 7.99, 0.99, 1.99, 16.99, 3.99, 6.99, 3.99",StartupHeroes,4+,65739776.0,"Games, Sports, Strategy",28/01/2016
Monument Builders - Golden Gate,,,2.99,,Microids,4+,419504128.0,"Games, Strategy, Adventure",24/09/2015
Escape The Princess Room,,,0.0,,Zhenyu Yang,4+,23932928.0,"Games, Entertainment, Strategy, Puzzle",26/08/2015
Galactic Battlefront,5.0,5.0,0.0,"0.99, 9.99",Joseph Lee,9+,155665408.0,"Games, Simulation, Strategy",11/09/2015
Mr Buzz,,,0.0,3.99,Muso Labs Ltd,4+,59527168.0,"Games, Puzzle, Strategy, Entertainment",25/06/2016
Stacky Block,4.5,107.0,0.0,,Marco Romero,4+,10394624.0,"Games, Entertainment, Strategy, Family",19/08/2015
Score Grid,,,0.99,,Geoff Speare,4+,16904192.0,"Games, Strategy, Board",26/08/2015
FlipPix Art - Civilizations,,,1.99,,GabySoft,4+,36036608.0,"Games, Strategy, Puzzle, Entertainment",20/08/2015
Hit Monsters,,,0.0,"0.99, 1.99, 2.99",Yin Long Hao,4+,23908352.0,"Games, Puzzle, Entertainment, Strategy",12/10/2015
Wits & Warfare,,,0.0,"1.99, 4.99, 9.99, 19.99, 49.99","Red Meat Games, Inc.",12+,293967872.0,"Games, Strategy, Trivia",13/12/2017
"""Papa's Cupcakeria To Go!""",4.0,353.0,1.99,"4.99, 0.99, 1.99, 4.99, 0.99, 1.99",Flipline Studios,4+,88235008.0,"Games, Strategy, Simulation",14/09/2015
Stratolitaire,,,0.0,"4.99, 0.99, 2.99",Stratolitaire inc.,4+,162525184.0,"Games, Card, Strategy, Entertainment",16/10/2015
Vayda,3.5,23.0,0.0,1.99,Rojao,4+,10959872.0,"Games, Puzzle, Strategy",18/08/2015
Tangled Color-cute color game,,,0.0,,ya zhou wang,4+,31714304.0,"Games, Puzzle, Strategy",20/08/2015
"""King's Troubles""",,,0.0,,Dasheng Qi,9+,29777920.0,"Games, Strategy, Puzzle",19/08/2015
10 Hexas,,,0.0,,Ashish Sabhaya,4+,27646976.0,"Games, Strategy, Board",20/08/2015
Slide Me! - Jigsaw Puzzle Pro Ultimate edition,3.5,39.0,0.0,,Le Nhung,4+,42156032.0,"Games, Puzzle, Strategy",29/08/2015
Slide Me! - Jigsaw Puzzle Pro Ultimate edition,3.5,39.0,0.0,,Le Nhung,4+,42156032.0,"Games, Puzzle, Strategy",29/08/2015
Panda Evolution,4.5,172.0,0.0,0.99,"Diced Pixel, LLC",9+,27848704.0,"Games, Entertainment, Strategy, Family",30/10/2015
Congruence,,,0.0,0.99,John Swensen,4+,12791808.0,"Games, Entertainment, Strategy, Puzzle",4/12/2016
Amazing Block Match: Stack Up The Blocks Games,,,0.0,,Tama Islam,4+,14131200.0,"Games, Strategy, Sports",28/08/2015
Honor of Throne,3.0,11.0,0.0,"4.99, 9.99, 0.99, 19.99",NetDragon Websoft Inc,9+,386846720.0,"Games, Strategy, Entertainment, Puzzle",30/12/2015
Glow 5000+,,,0.0,,Paffi Leung,4+,16740352.0,"Games, Board, Strategy",25/08/2015
Sweet Hero Story,,,0.0,,Paffi Leung,4+,21905408.0,"Games, Board, Strategy",25/08/2015
Churchill Solitaire,4.5,15726.0,0.0,"0.99, 0.99, 5.99, 5.99, 4.99, 0.99, 0.99, 0.99, 0.99, 4.99","WSC Solitaire, LLC",12+,332215296.0,"Games, Entertainment, Card, Strategy",20/01/2016
Balloon Crush Pop Popper: Fun games Kids n Adults,4.0,12.0,0.0,,Tama Islam,4+,14630912.0,"Games, Puzzle, Strategy",28/08/2015
Pot Dots Free,,,0.0,"0.99, 1.99, 0.99, 1.99, 4.99, 9.99","Appsolute Madness, Inc.",17+,99655680.0,"Games, Strategy, Entertainment, Puzzle",3/09/2015
Glyph Hacker,2.5,9.0,0.99,,Garrett Woods,4+,15867904.0,"Games, Productivity, Strategy, Simulation",10/10/2015
Catch The Blob HD,,,0.0,,Justin Thomson,9+,36330496.0,"Games, Strategy, Casual, Entertainment",3/09/2015
WikiRaces 3,4.5,382.0,0.0,,Andrew Finke,9+,14227456.0,"Games, Education, Strategy, Trivia",23/09/2015
Cookie Swiper: Make it Cookie Rain,4.0,6.0,0.0,,Syed Ahmed,4+,15654912.0,"Games, Entertainment, Casual, Strategy",21/08/2015
One Touch Glow Draw: Free Shape Puzzle Drawing  & Connect Games,3.5,9.0,0.0,,Tama Islam,4+,15024128.0,"Games, Strategy, Sports",28/08/2015
Sudoku: Primary Puzzle,,,0.0,,zhong chen,4+,77272064.0,"Games, Puzzle, Entertainment, Strategy",27/08/2015
Sudoku:Intermediate Puzzle,,,0.0,,zhong chen,4+,101150720.0,"Games, Puzzle, Entertainment, Strategy",2/09/2015
Sudoku: Senior Puzzle,,,0.0,,zhong chen,4+,77177856.0,"Games, Entertainment, Puzzle, Strategy",10/09/2015
Sudoku:Ultimate Puzzle,,,0.0,,zhong chen,4+,101146624.0,"Games, Entertainment, Puzzle, Strategy",22/09/2015
Sudoku\u25bb,,,0.0,,zhong chen,4+,99741696.0,"Games, Strategy, Entertainment, Puzzle",13/11/2015
Awari: The African Stone Game,,,0.99,,Ventura Educational Systems,4+,76149760.0,"Games, Board, Education, Strategy",2/09/2015
Mind Rush - Free addictive and fun arcade game,5.0,5.0,0.0,,App Advisory,4+,56927232.0,"Games, Education, Puzzle, Strategy",20/08/2015
Mafia Watch,3.5,68.0,0.0,"4.99, 9.99, 19.99, 49.99, 99.99",N3TWORK Inc.,17+,22001664.0,"Games, Role Playing, Strategy",9/12/2015
Empire War: Age of Hero,4.0,200.0,0.0,"19.99, 9.99, 19.99, 99.99, 49.99, 4.99, 19.99, 49.99, 19.99, 29.99",Feelingtouch Inc.,12+,138190848.0,"Games, Role Playing, Strategy",5/11/2015
Go Over,,,0.0,"1.99, 2.99, 0.99, 0.99, 0.99",federico melogno,4+,58273792.0,"Games, Casual, Strategy",11/09/2015
Field Defense : Tower Evolution,4.5,330.0,0.0,"4.99, 9.99, 0.99, 19.99, 49.99, 99.99",ABIGAMES PTE. LTD,9+,273503232.0,"Games, Action, Strategy",9/09/2015
Hangman 2 Free - Ultimate Happy Hang Man Challenged Gaming App,5.0,64.0,0.0,,Yuan LiHua,4+,7135232.0,"Games, Entertainment, Strategy, Word",23/09/2015
Hamburger Shop - restaurant chef cook dash story,,,0.0,"2.99, 4.99, 4.99, 2.99, 1.99, 4.99, 9.99, 49.99, 29.99",YI FEI,4+,1010536448.0,"Games, Family, Strategy",30/08/2015
Fast Food Frenzy Fever,,,0.0,0.99,Mukul Verma,4+,37216256.0,"Games, Strategy, Entertainment, Casual",16/10/2015
Listen - Auditory Training,,,0.0,,University of California Riverside,4+,90470400.0,"Games, Puzzle, Strategy, Health & Fitness",5/04/2017
Bacteria World: Agar,4.5,166.0,0.0,"0.99, 0.99, 0.99, 1.99, 4.99, 4.99",Oleg Malevsky,9+,213416960.0,"Games, Casual, Strategy",9/09/2015
Music Slide Puzzle 2,,,0.99,,YourStoreCentral.com LLC,4+,2694144.0,"Games, Education, Strategy, Music",26/08/2015
Labyrinth Ball Maze Tilt: Stay On the Rail,,,0.0,2.99,"Netsummit Marketing, Inc.",4+,34168832.0,"Games, Casual, Strategy",12/09/2015
Primal Legends,4.5,1879.0,0.0,"9.99, 4.99, 19.99, 1.99, 1.99, 4.99, 0.99, 9.99, 49.99, 99.99",Celsius online,9+,166575104.0,"Games, Strategy, Puzzle",21/08/2016
Stocket,4.0,24.0,0.0,"0.99, 9.99, 2.99, 0.99, 2.99, 4.99, 4.99, 2.99, 0.99, 0.99","Stocket, Inc.",4+,374524928.0,"Games, Strategy, Simulation, Entertainment",14/10/2015
Tower of the Sorcerer (50 Floors),,,0.0,"4.99, 0.99, 9.99, 19.99",Zhao Yu,4+,19537920.0,"Games, Strategy, Puzzle",14/09/2015
Odd Color - Test Your Color Vision,4.5,21.0,0.0,,VM Mobile Team,4+,6803456.0,"Games, Adventure, Entertainment, Strategy",2/09/2015
Storm Wars CCG,5.0,1005.0,0.0,"99.99, 9.99, 19.99, 19.99, 9.99, 9.99, 4.99, 29.99, 9.99, 49.99",Janus Anderson,9+,136067072.0,"Games, Card, Strategy",26/04/2017
Battle of Gods-Apocalypse,4.5,11.0,0.0,"29.99, 0.99, 14.99, 4.99, 99.99, 9.99, 49.99, 29.99, 14.99, 14.99",Yong Li,12+,493310976.0,"Games, Role Playing, Entertainment, Strategy",21/04/2017
Outdoor Ed APPbag of Tricks,,,5.99,,Wild Exposure Pty Ltd,4+,93835264.0,"Education, Games, Strategy",29/08/2015
Minions Jumps,,,0.0,0.99,Vivek Narayan,4+,14520320.0,"Games, Strategy, Action, Entertainment",18/09/2015
Hungry Hairballs,,,0.0,2.99,Games by Mee AB,4+,21040128.0,"Games, Action, Strategy, Food & Drink",10/07/2017
Head On Collision 3D Racing,,,0.0,"19.99, 1.99, 0.99, 0.99, 7.99, 0.99",Jacomi Games,4+,82232320.0,"Games, Strategy, Simulation",29/08/2015
Dragon Epic Def,4.5,5.0,0.0,"0.99, 2.99, 0.99, 2.99",vmoga,12+,53456896.0,"Games, Strategy",10/09/2015
Puzzle Amazing Architecture,,,0.0,,Sanjay Serai,4+,5050368.0,"Games, Strategy, Entertainment, Puzzle",4/09/2015
Eat A Way - Slither Worm Games in Maze,,,1.99,1.99,zhang dan,4+,36184064.0,"Games, Strategy, Entertainment, Puzzle",14/09/2015
Dark Maze Labyrinth Tilt: Escape the Floors,,,0.0,2.99,"Netsummit Marketing, Inc.",4+,24039424.0,"Games, Puzzle, Strategy",4/09/2015
Teeny Titans - Teen Titans Go!,4.5,4349.0,3.99,,Cartoon Network,9+,727178240.0,"Games, Strategy, Entertainment, Role Playing",23/06/2016
Jewels Star Classic,4.5,9.0,0.0,,Bazimo GmbH,4+,19490816.0,"Games, Strategy, Puzzle",2/09/2015
Invasion Of Normandie - Hello From The Other Side!,,,0.0,,imba Ltd,4+,17375232.0,"Games, Role Playing, Strategy",4/09/2015
Invasion Defender,,,0.0,"3.99, 0.99",API-led Pty Ltd,9+,88471552.0,"Games, Action, Strategy",10/10/2015
Buggies Menace,,,0.0,0.99,TILTLABS (OPC) PRIVATE LIMITED,4+,55418880.0,"Games, Entertainment, Action, Strategy",13/10/2015
Storm of Wars: Sacred Homeland,4.5,243.0,0.0,"99.99, 49.99, 4.99, 19.99, 9.99",Ocous,9+,155502592.0,"Games, Adventure, Strategy",13/10/2015
Treasure TD,,,0.0,"2.99, 9.99, 2.99, 29.99, 4.99, 4.99, 14.99, 0.99, 19.99",wei wang,4+,50253824.0,"Games, Strategy",9/09/2015
3 Little Pigs way sweet home - free logical thinking games,,,0.0,0.99,Wai Chin Ng,4+,29293568.0,"Games, Puzzle, Entertainment, Strategy",23/09/2015
CloudGame,,,0.0,,techplus jsc,4+,54972416.0,"Games, Entertainment, Strategy, Casual",1/09/2015
Game Hay,,,0.0,,techplus jsc,4+,54898688.0,"Games, Entertainment, Strategy, Casual",10/09/2015
Unblock Prime Me Free - My Class Challenged UnBlock Puzzle Game,4.0,12.0,0.0,,Liu ZhenYu,4+,21336064.0,"Games, Strategy, Entertainment, Puzzle",1/09/2015
Astro Ant,5.0,5.0,0.0,,"Pixel Barrage Entertainment, Inc.",4+,62539776.0,"Entertainment, Games, Family, Strategy",1/09/2015
